arn,reconciliation_date,settlement_date,value_date,merchant_date,working_days,calendar_days
24234282228001384972101,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282167000524529337,2022-07-19,2022-07-21,2022-07-21,2022-07-21,0,2
24234282222001251881993,2022-08-18,2022-09-07,2022-09-08,2022-09-08,0,20
24234282225001310468086,2022-08-15,2022-09-10,2022-09-12,2022-09-12,0,26
24234282219001202097934,2022-08-20,2022-09-04,2022-09-05,2022-09-05,0,15
24234282229001400476953,2022-08-20,2022-09-14,2022-09-14,2022-09-14,0,25
24234282223001264519647,2022-08-21,2022-09-08,2022-09-08,2022-09-08,0,18
24234282229001392349150,2022-08-21,2022-09-14,2022-09-14,2022-09-14,0,24
24234282221001228030428,2022-08-12,2022-09-06,2022-09-06,2022-09-06,0,25
24234282223001267204643,2022-08-20,2022-09-08,2022-09-08,2022-09-08,0,19
24234282218001183774288,2022-08-12,2022-09-03,2022-09-05,2022-09-05,0,22
24234282210001038374688,2022-08-07,2022-08-26,2022-08-26,2022-08-26,0,19
24234282213001084842304,2022-08-10,2022-08-29,2022-08-29,2022-08-29,0,19
24234282226001346680687,2022-08-18,2022-09-11,2022-09-12,2022-09-12,0,24
24234282221001225604720,2022-08-20,2022-09-06,2022-09-06,2022-09-06,0,17
24234282227001361712141,2022-08-20,2022-09-12,2022-09-12,2022-09-12,0,23
24234282211001044680069,2022-08-02,2022-08-27,2022-08-29,2022-08-29,0,25
24234282218001160950166,2022-08-12,2022-09-02,2022-09-02,2022-09-02,0,21
24234282220001213100963,2022-08-12,2022-09-05,2022-09-05,2022-09-05,0,24
24234282228001387198829,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282221001238714656,2022-08-18,2022-09-06,2022-09-06,2022-09-06,0,19
24234282226001344252414,2022-08-18,2022-09-11,2022-09-12,2022-09-12,0,24
24234282216001141466342,2022-08-08,2022-09-01,2022-09-01,2022-09-01,0,24
24234282219001199763118,2022-08-12,2022-09-04,2022-09-05,2022-09-05,0,23
24234282205000962544396,2022-08-21,2022-08-22,2022-08-22,2022-08-22,0,1
24234282210001036774590,2022-08-18,2022-08-26,2022-08-26,2022-08-26,0,8
24234282223001274672592,2022-08-20,2022-09-08,2022-09-08,2022-09-08,0,19
24234282220001211564749,2022-08-17,2022-09-05,2022-09-05,2022-09-05,0,19
24234282222001258187097,2022-08-20,2022-09-07,2022-09-08,2022-09-08,0,18
24234282219001191318135,2022-08-16,2022-09-04,2022-09-05,2022-09-05,0,19
24234282210001033070414,2022-08-16,2022-08-26,2022-08-26,2022-08-26,0,10
24234282212001063253508,2022-08-11,2022-08-28,2022-08-29,2022-08-29,0,17
24234282214001105877015,2022-08-11,2022-08-30,2022-08-30,2022-08-30,0,19
24234282215001115928823,2022-08-13,2022-08-31,2022-08-31,2022-08-31,0,18
24234282218001179177074,2022-08-13,2022-09-03,2022-09-05,2022-09-05,0,21
24234282227001364247343,2022-08-20,2022-09-12,2022-09-12,2022-09-12,0,23
24234282210001040876399,2022-08-07,2022-08-28,2022-08-29,2022-08-29,0,21
24234282217001145914551,2022-08-12,2022-09-02,2022-09-02,2022-09-02,0,21
24234282222001256255243,2022-08-18,2022-09-07,2022-09-08,2022-09-08,0,20
24234282225001322327197,2022-08-21,2022-09-10,2022-09-12,2022-09-12,0,20
24234282217001145689310,2022-08-17,2022-09-02,2022-09-02,2022-09-02,0,16
24234282224001289980062,2022-08-20,2022-09-09,2022-09-09,2022-09-09,0,20
24234282228001382435820,2022-08-21,2022-09-13,2022-09-13,2022-09-13,0,23
24234282211001056550978,2022-08-03,2022-08-27,2022-08-29,2022-08-29,0,24
24234282213001082817522,2022-08-12,2022-08-29,2022-08-29,2022-08-29,0,17
24234282213001073381157,2022-08-18,2022-08-28,2022-08-29,2022-08-29,0,10
24234282213001088625804,2022-08-18,2022-08-29,2022-08-29,2022-08-29,0,11
24234282220001209572563,2022-08-18,2022-09-05,2022-09-05,2022-09-05,0,18
24234282223001280238016,2022-08-20,2022-09-08,2022-09-08,2022-09-08,0,19
24234282221001225346272,2022-08-16,2022-09-06,2022-09-06,2022-09-06,0,21
24234282203000936850426,2022-08-20,2022-08-22,2022-08-22,2022-08-22,0,2
24234282228001384947491,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282223001277094265,2022-08-15,2022-09-08,2022-09-08,2022-09-08,0,24
24234282223001279596473,2022-08-20,2022-09-08,2022-09-08,2022-09-08,0,19
24234282228001385756123,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282213001089532009,2022-08-05,2022-08-29,2022-08-29,2022-08-29,0,24
24234282219001204083080,2022-08-13,2022-09-04,2022-09-05,2022-09-05,0,22
24234282221001226981143,2022-08-13,2022-09-06,2022-09-06,2022-09-06,0,24
24234282228001367445091,2022-08-18,2022-09-12,2022-09-12,2022-09-12,0,25
24234282218001161319312,2022-08-20,2022-09-02,2022-09-02,2022-09-02,0,13
24234282224001286210984,2022-08-20,2022-09-09,2022-09-09,2022-09-09,0,20
24234282211001045038911,2022-08-14,2022-08-27,2022-08-29,2022-08-29,0,13
24234282214001092693391,2022-08-10,2022-08-30,2022-08-30,2022-08-30,0,20
24234282225001328723258,2022-08-20,2022-09-10,2022-09-12,2022-09-12,0,21
24234282222001259724781,2022-08-17,2022-09-07,2022-09-08,2022-09-08,0,21
24234282210001029266505,2022-08-09,2022-08-26,2022-08-26,2022-08-26,0,17
24234282217001151888012,2022-08-08,2022-09-02,2022-09-02,2022-09-02,0,25
24234282229001387405991,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282214001099101448,2022-08-17,2022-08-30,2022-08-30,2022-08-30,0,13
24234282217001163347023,2022-08-17,2022-09-02,2022-09-02,2022-09-02,0,16
24234282222001239835293,2022-08-14,2022-09-06,2022-09-06,2022-09-06,0,23
24234282223001274552265,2022-08-20,2022-09-08,2022-09-08,2022-09-08,0,19
24234282229001403116325,2022-08-20,2022-09-14,2022-09-14,2022-09-14,0,25
24234282213001080475562,2022-08-05,2022-08-29,2022-08-29,2022-08-29,0,24
24234282195000829383279,2022-08-20,2022-08-22,2022-08-22,2022-08-22,0,2
24234282225001303677750,2022-08-20,2022-09-09,2022-09-09,2022-09-09,0,20
24234282219001197882779,2022-08-14,2022-09-04,2022-09-05,2022-09-05,0,21
24234282224001298149402,2022-08-20,2022-09-11,2022-09-12,2022-09-12,0,22
24234282217001156524604,2022-08-09,2022-09-02,2022-09-02,2022-09-02,0,24
24234282218001183448446,2022-08-12,2022-09-03,2022-09-05,2022-09-05,0,22
24234282221001225866782,2022-08-18,2022-09-06,2022-09-06,2022-09-06,0,19
24234282229001400938242,2022-08-20,2022-09-14,2022-09-14,2022-09-14,0,25
24234282214001104351921,2022-08-10,2022-08-30,2022-08-30,2022-08-30,0,20
24234282216001134941509,2022-08-12,2022-09-01,2022-09-01,2022-09-01,0,20
24234282217001151596219,2022-08-12,2022-09-02,2022-09-02,2022-09-02,0,21
24234282226001338376658,2022-08-18,2022-09-11,2022-09-12,2022-09-12,0,24
24234282211001054994475,2022-08-06,2022-08-27,2022-08-29,2022-08-29,0,21
24234282228001371184694,2022-08-21,2022-09-13,2022-09-13,2022-09-13,0,23
24234282221001225365751,2022-08-16,2022-09-06,2022-09-06,2022-09-06,0,21
24234282221001229356335,2022-08-17,2022-09-06,2022-09-06,2022-09-06,0,20
24234282225001309675360,2022-08-15,2022-09-10,2022-09-12,2022-09-12,0,26
24234282229001386646678,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282210001039770702,2022-08-06,2022-08-26,2022-08-26,2022-08-26,0,20
24234282228001387667146,2022-08-21,2022-09-13,2022-09-13,2022-09-13,0,23
24234282211001044424831,2022-08-05,2022-08-27,2022-08-29,2022-08-29,0,22
24234282211001053885708,2022-08-13,2022-08-28,2022-08-29,2022-08-29,0,15
24234282218001180891044,2022-08-16,2022-09-03,2022-09-05,2022-09-05,0,18
24234282216001127977502,2022-08-21,2022-09-01,2022-09-01,2022-09-01,0,11
24234282223001276688224,2022-08-21,2022-09-08,2022-09-08,2022-09-08,0,18
24234282220001210966093,2022-08-13,2022-09-05,2022-09-05,2022-09-05,0,23
24234282211001055382142,2022-08-03,2022-08-27,2022-08-29,2022-08-29,0,24
24234282215001121100664,2022-08-20,2022-08-31,2022-08-31,2022-08-31,0,11
24234282225001323032697,2022-08-21,2022-09-10,2022-09-12,2022-09-12,0,20
24234282215001116508020,2022-08-12,2022-08-31,2022-08-31,2022-08-31,0,19
24234282215001118152157,2022-08-10,2022-08-31,2022-08-31,2022-08-31,0,21
24234282217001140247197,2022-08-11,2022-09-01,2022-09-01,2022-09-01,0,21
24234282193000804358231,2022-07-28,2022-08-09,2022-08-09,2022-08-09,0,12
24234282215001123034093,2022-08-17,2022-08-31,2022-08-31,2022-08-31,0,14
24234282218001160670491,2022-08-12,2022-09-02,2022-09-02,2022-09-02,0,21
24234282227001354515758,2022-08-20,2022-09-12,2022-09-12,2022-09-12,0,23
24234282229001403065654,2022-08-20,2022-09-14,2022-09-14,2022-09-14,0,25
24234282215001112100699,2022-08-20,2022-08-31,2022-08-31,2022-08-31,0,11
24234282214001094972546,2022-08-07,2022-08-30,2022-08-30,2022-08-30,0,23
24234282216001135949808,2022-08-12,2022-09-01,2022-09-01,2022-09-01,0,20
24234282221001221582912,2022-08-12,2022-09-05,2022-09-05,2022-09-05,0,24
24234282189000747164684,2022-08-03,2022-08-04,2022-08-04,2022-08-04,0,1
24234282215001109304916,2022-08-11,2022-08-31,2022-08-31,2022-08-31,0,20
24234282218001173322528,2022-08-12,2022-09-03,2022-09-05,2022-09-05,0,22
24234282229001403182301,2022-08-20,2022-09-14,2022-09-14,2022-09-14,0,25
24234282174000582961134,2022-07-27,2022-07-29,2022-07-29,2022-07-29,0,2
24234282213001078770792,2022-08-11,2022-08-29,2022-08-29,2022-08-29,0,18
24234282213001088900330,2022-08-12,2022-08-29,2022-08-29,2022-08-29,0,17
24234282217001161154801,2022-08-13,2022-09-02,2022-09-02,2022-09-02,0,20
24234282217001162927916,2022-08-17,2022-09-02,2022-09-02,2022-09-02,0,16
24234282228001385189788,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282212001070027960,2022-08-09,2022-08-28,2022-08-29,2022-08-29,0,19
24234282226001345185647,2022-08-20,2022-09-11,2022-09-12,2022-09-12,0,22
24234282228001367036395,2022-08-20,2022-09-12,2022-09-12,2022-09-12,0,23
24234282210001040374247,2022-08-09,2022-08-26,2022-08-26,2022-08-26,0,17
24234282220001221174869,2022-08-16,2022-09-05,2022-09-05,2022-09-05,0,20
24234282221001225542979,2022-08-16,2022-09-06,2022-09-06,2022-09-06,0,21
24234282228001373906623,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282230001423347154,2022-08-21,2022-09-15,2022-09-15,2022-09-15,0,25
24234282212001066430483,2022-08-10,2022-08-28,2022-08-29,2022-08-29,0,18
24234282222001244418325,2022-08-18,2022-09-07,2022-09-08,2022-09-08,0,20
24234282227001348118826,2022-08-20,2022-09-11,2022-09-12,2022-09-12,0,22
24234282221001237915197,2022-08-15,2022-09-06,2022-09-06,2022-09-06,0,22
24234282223001271998388,2022-08-17,2022-09-08,2022-09-08,2022-09-08,0,22
24234282220001221206075,2022-08-14,2022-09-05,2022-09-05,2022-09-05,0,22
24234282227001353450767,2022-08-18,2022-09-12,2022-09-12,2022-09-12,0,25
24234282210001033407152,2022-08-16,2022-08-26,2022-08-26,2022-08-26,0,10
24234282218001178558803,2022-08-17,2022-09-03,2022-09-05,2022-09-05,0,17
24234282228001380900874,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282214001094603398,2022-08-07,2022-08-30,2022-08-30,2022-08-30,0,23
24234282219001194858947,2022-08-13,2022-09-04,2022-09-05,2022-09-05,0,22
24234282228001371211034,2022-08-21,2022-09-13,2022-09-13,2022-09-13,0,23
24234282221001232255979,2022-08-17,2022-09-06,2022-09-06,2022-09-06,0,20
24234282221001238311370,2022-08-13,2022-09-06,2022-09-06,2022-09-06,0,24
24234282200000885355230,2022-08-20,2022-08-22,2022-08-22,2022-08-22,0,2
24234282228001365377163,2022-08-20,2022-09-12,2022-09-12,2022-09-12,0,23
24234282228001387311356,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282227001367048599,2022-08-21,2022-09-12,2022-09-12,2022-09-12,0,22
24234282213001085151010,2022-08-10,2022-08-29,2022-08-29,2022-08-29,0,19
24234282219001202052376,2022-08-12,2022-09-04,2022-09-05,2022-09-05,0,23
24234282220001207305966,2022-08-18,2022-09-05,2022-09-05,2022-09-05,0,18
24234282226001342429196,2022-08-17,2022-09-11,2022-09-12,2022-09-12,0,25
74234282159000466477623,2022-06-11,2022-07-06,2022-07-06,2022-07-06,0,25
24234282228001384828022,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282225001311067820,2022-08-20,2022-09-10,2022-09-12,2022-09-12,0,21
24234282203000925517911,2022-08-21,2022-08-23,2022-08-23,2022-08-23,0,2
24234282181000657126051,2022-08-13,2022-08-15,2022-08-15,2022-08-15,0,2
24234282212001067183925,2022-08-09,2022-08-28,2022-08-29,2022-08-29,0,19
24234282215001115572845,2022-08-11,2022-08-31,2022-08-31,2022-08-31,0,20
24234282220001209724727,2022-08-14,2022-09-05,2022-09-05,2022-09-05,0,22
24234282164000500680628,2022-08-03,2022-08-05,2022-08-05,2022-08-05,0,2
24234282215001122890131,2022-08-16,2022-08-31,2022-08-31,2022-08-31,0,15
24234282219001199117240,2022-08-12,2022-09-04,2022-09-05,2022-09-05,0,23
24234282229001402249267,2022-08-21,2022-09-14,2022-09-14,2022-09-14,0,24
24234282214001105443065,2022-08-09,2022-08-30,2022-08-30,2022-08-30,0,21
24234282224001298698150,2022-08-18,2022-09-09,2022-09-09,2022-09-09,0,22
24234282225001320743429,2022-08-20,2022-09-10,2022-09-12,2022-09-12,0,21
24234282228001385176181,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282220001215606025,2022-08-18,2022-09-05,2022-09-05,2022-09-05,0,18
24234282221001225707770,2022-08-16,2022-09-06,2022-09-06,2022-09-06,0,21
24234282221001233210874,2022-08-16,2022-09-06,2022-09-06,2022-09-06,0,21
24234282226001337234247,2022-08-18,2022-09-11,2022-09-12,2022-09-12,0,24
24234282211001056551190,2022-08-11,2022-08-27,2022-08-29,2022-08-29,0,16
24234282223001270556229,2022-08-20,2022-09-08,2022-09-08,2022-09-08,0,19
24234282227001366003025,2022-08-20,2022-09-12,2022-09-12,2022-09-12,0,23
24234282228001386153718,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282187000726964684,2022-08-20,2022-08-22,2022-08-22,2022-08-22,0,2
24234282210001040048312,2022-08-17,2022-08-26,2022-08-26,2022-08-26,0,9
24234282220001213329075,2022-08-12,2022-09-05,2022-09-05,2022-09-05,0,24
24234282222001255815526,2022-08-18,2022-09-07,2022-09-08,2022-09-08,0,20
24234282228001385268954,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282227001365739579,2022-08-21,2022-09-12,2022-09-12,2022-09-12,0,22
24234282214001104510518,2022-08-09,2022-08-30,2022-08-30,2022-08-30,0,21
24234282215001120244224,2022-08-12,2022-08-31,2022-08-31,2022-08-31,0,19
24234282227001363408946,2022-08-18,2022-09-12,2022-09-12,2022-09-12,0,25
24234282220001206782645,2022-08-20,2022-09-05,2022-09-05,2022-09-05,0,16
24234282224001278990908,2022-08-20,2022-09-08,2022-09-08,2022-09-08,0,19
24234282225001309646965,2022-08-20,2022-09-10,2022-09-12,2022-09-12,0,21
24234282213001083426117,2022-08-17,2022-08-29,2022-08-29,2022-08-29,0,12
24234282214001100466038,2022-08-17,2022-08-30,2022-08-30,2022-08-30,0,13
24234282219001191326807,2022-08-11,2022-09-04,2022-09-05,2022-09-05,0,24
24234282222001254332499,2022-08-17,2022-09-07,2022-09-08,2022-09-08,0,21
24234282213001086073957,2022-08-09,2022-08-29,2022-08-29,2022-08-29,0,20
24234282214001104538998,2022-08-12,2022-08-30,2022-08-30,2022-08-30,0,18
24234282217001156333030,2022-08-16,2022-09-02,2022-09-02,2022-09-02,0,17
24234282219001191741229,2022-08-18,2022-09-04,2022-09-05,2022-09-05,0,17
24234282211001044353006,2022-08-13,2022-08-27,2022-08-29,2022-08-29,0,14
24234282215001108975286,2022-08-11,2022-08-31,2022-08-31,2022-08-31,0,20
24234282215001119352723,2022-08-07,2022-08-31,2022-08-31,2022-08-31,0,24
24234282223001276817310,2022-08-15,2022-09-08,2022-09-08,2022-09-08,0,24
24234282228001384134652,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282213001084576381,2022-08-06,2022-08-29,2022-08-29,2022-08-29,0,23
24234282219001198575737,2022-08-18,2022-09-04,2022-09-05,2022-09-05,0,17
24234282191000784050933,2022-08-20,2022-08-22,2022-08-22,2022-08-22,0,2
24234282228001371245578,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282214001102222587,2022-08-11,2022-08-30,2022-08-30,2022-08-30,0,19
24234282217001162685753,2022-08-12,2022-09-02,2022-09-02,2022-09-02,0,21
24234282218001168099123,2022-08-20,2022-09-03,2022-09-05,2022-09-05,0,14
24234282229001400412909,2022-08-20,2022-09-14,2022-09-14,2022-09-14,0,25
24234282229001404980380,2022-08-20,2022-09-14,2022-09-14,2022-09-14,0,25
24234282229001404319209,2022-08-21,2022-09-14,2022-09-14,2022-09-14,0,24
24234282213001074265300,2022-08-06,2022-08-28,2022-08-29,2022-08-29,0,22
24234282213001077293424,2022-08-18,2022-08-29,2022-08-29,2022-08-29,0,11
24234282219001199786606,2022-08-12,2022-09-04,2022-09-05,2022-09-05,0,23
24234282229001403822450,2022-08-20,2022-09-14,2022-09-14,2022-09-14,0,25
74234282137000337733078,2022-05-22,2022-06-14,2022-06-14,2022-06-14,0,23
24234282214001104146230,2022-08-06,2022-08-30,2022-08-30,2022-08-30,0,24
24234282217001150687571,2022-08-12,2022-09-02,2022-09-02,2022-09-02,0,21
24234282217001162370984,2022-08-17,2022-09-02,2022-09-02,2022-09-02,0,16
24234282228001384979353,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282222001259120840,2022-08-21,2022-09-07,2022-09-08,2022-09-08,0,17
24234282212001065613543,2022-08-12,2022-08-28,2022-08-29,2022-08-29,0,16
24234282217001139160633,2022-08-09,2022-09-01,2022-09-01,2022-09-01,0,23
24234282220001210039511,2022-08-13,2022-09-05,2022-09-05,2022-09-05,0,23
24234282215001111818531,2022-08-20,2022-08-31,2022-08-31,2022-08-31,0,11
24234282229001392340472,2022-08-21,2022-09-14,2022-09-14,2022-09-14,0,24
24234282210001029378169,2022-08-21,2022-08-28,2022-08-29,2022-08-29,0,7
24234282228001370882025,2022-08-21,2022-09-13,2022-09-13,2022-09-13,0,23
24234282199000873678737,2022-08-12,2022-08-15,2022-08-15,2022-08-15,0,3
24234282222001238414413,2022-08-18,2022-09-06,2022-09-06,2022-09-06,0,19
24234282215001109451329,2022-08-06,2022-08-31,2022-08-31,2022-08-31,0,25
24234282216001137950069,2022-08-16,2022-09-01,2022-09-01,2022-09-01,0,16
24234282224001280830225,2022-08-15,2022-09-08,2022-09-08,2022-09-08,0,24
24234282194000808102329,2022-08-21,2022-08-23,2022-08-23,2022-08-23,0,2
24234282213001084294514,2022-08-17,2022-08-29,2022-08-29,2022-08-29,0,12
24234282215001114631162,2022-08-17,2022-08-31,2022-08-31,2022-08-31,0,14
24234282220001215240783,2022-08-16,2022-09-05,2022-09-05,2022-09-05,0,20
24234282217001140337352,2022-08-20,2022-09-01,2022-09-01,2022-09-01,0,12
24234282215001122291132,2022-08-21,2022-08-31,2022-08-31,2022-08-31,0,10
24234282213001083253420,2022-08-11,2022-08-29,2022-08-29,2022-08-29,0,18
24234282214001089161550,2022-08-09,2022-08-29,2022-08-29,2022-08-29,0,20
24234282229001407955231,2022-08-20,2022-09-14,2022-09-14,2022-09-14,0,25
24234282210001022854430,2022-08-21,2022-08-25,2022-08-25,2022-08-25,0,4
24234282214001101346957,2022-08-06,2022-08-30,2022-08-30,2022-08-30,0,24
24234282216001127401248,2022-08-16,2022-09-01,2022-09-01,2022-09-01,0,16
24234282225001320271660,2022-08-18,2022-09-10,2022-09-12,2022-09-12,0,23
24234282228001374029516,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282179000639286118,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282218001175512035,2022-08-16,2022-09-03,2022-09-05,2022-09-05,0,18
24234282222001254218110,2022-08-15,2022-09-07,2022-09-08,2022-09-08,0,23
24234282227001367385611,2022-08-18,2022-09-12,2022-09-12,2022-09-12,0,25
24234282222001249669583,2022-08-20,2022-09-07,2022-09-08,2022-09-08,0,18
24234282139000345986703,2022-08-21,2022-08-23,2022-08-23,2022-08-23,0,2
24234282216001129245593,2022-08-09,2022-09-01,2022-09-01,2022-09-01,0,23
24234282212001074895628,2022-08-10,2022-08-28,2022-08-29,2022-08-29,0,18
24234282194000818679522,2022-08-20,2022-08-22,2022-08-22,2022-08-22,0,2
24234282229001392275629,2022-08-21,2022-09-14,2022-09-14,2022-09-14,0,24
24234282201000901254226,2022-08-09,2022-08-17,2022-08-17,2022-08-17,0,8
24234282213001086138370,2022-08-17,2022-08-29,2022-08-29,2022-08-29,0,12
24234282213001086259200,2022-08-06,2022-08-29,2022-08-29,2022-08-29,0,23
24234282220001208314223,2022-08-13,2022-09-05,2022-09-05,2022-09-05,0,23
24234282223001275650480,2022-08-18,2022-09-08,2022-09-08,2022-09-08,0,21
24234282228001380997243,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282215001115823503,2022-08-17,2022-08-31,2022-08-31,2022-08-31,0,14
24234282215001120337887,2022-08-18,2022-08-31,2022-08-31,2022-08-31,0,13
24234282216001127030526,2022-08-18,2022-09-01,2022-09-01,2022-09-01,0,14
24234282226001329384257,2022-08-18,2022-09-10,2022-09-12,2022-09-12,0,23
24234282170000550339028,2022-08-20,2022-08-22,2022-08-22,2022-08-22,0,2
24234282221001229139632,2022-08-20,2022-09-06,2022-09-06,2022-09-06,0,17
24234282228001379691575,2022-08-20,2022-09-13,2022-09-13,2022-09-13,0,24
24234282213001081550009,2022-08-09,2022-08-29,2022-08-29,2022-08-29,0,20
24234282223001264282469,2022-08-15,2022-09-08,2022-09-08,2022-09-08,0,24
24234282211001051283674,2022-08-13,2022-08-27,2022-08-29,2022-08-29,0,14
24234282213001084595829,2022-08-16,2022-08-29,2022-08-29,2022-08-29,0,13
24234282214001104208295,2022-08-11,2022-08-30,2022-08-30,2022-08-30,0,19
24234282215001108606592,2022-08-11,2022-08-31,2022-08-31,2022-08-31,0,20
24234282203000922068892,2022-08-20,2022-08-22,2022-08-22,2022-08-22,0,2
24234282220001217360670,2022-08-20,2022-09-05,2022-09-05,2022-09-05,0,16
24234282212001074571179,2022-08-03,2022-08-28,2022-08-29,2022-08-29,0,25
24234282219001190240298,2022-08-13,2022-09-04,2022-09-05,2022-09-05,0,22
