arn,reconciliation_date,settlement_date,value_date,merchant_date,working_days,calendar_days
24234282201000893567171,2022-07-27,2022-08-16,2022-08-16,2022-08-16,0,20
24234282205000961165656,2022-07-30,2022-08-21,2022-08-22,2022-08-22,0,22
24234282144000367356465,2022-08-04,2022-08-06,2022-08-08,2022-08-08,0,2
24234282197000849283978,2022-07-26,2022-08-13,2022-08-15,2022-08-15,0,18
24234282198000858746187,2022-07-22,2022-08-13,2022-08-15,2022-08-15,0,22
24234282194000811183712,2022-07-19,2022-08-10,2022-08-10,2022-08-10,0,22
24234282194000819244375,2022-07-22,2022-08-10,2022-08-10,2022-08-10,0,19
24234282195000832775271,2022-07-21,2022-08-11,2022-08-11,2022-08-11,0,21
24234282193000803022671,2022-07-19,2022-08-09,2022-08-09,2022-08-09,0,21
24234282194000807258460,2022-07-29,2022-08-09,2022-08-09,2022-08-09,0,11
24234282194000817093378,2022-07-27,2022-08-10,2022-08-10,2022-08-10,0,14
24234282197000858072700,2022-07-29,2022-08-14,2022-08-15,2022-08-15,0,16
24234282198000866828282,2022-07-23,2022-08-14,2022-08-15,2022-08-15,0,22
24234282199000877890783,2022-07-27,2022-08-15,2022-08-15,2022-08-15,0,19
24234282200000893676924,2022-07-30,2022-08-16,2022-08-16,2022-08-16,0,17
24234282201000897137146,2022-07-28,2022-08-17,2022-08-17,2022-08-17,0,20
24234282191000783096168,2022-07-29,2022-08-07,2022-08-08,2022-08-08,0,9
24234282193000798347158,2022-07-20,2022-08-09,2022-08-09,2022-08-09,0,20
24234282198000861705626,2022-07-27,2022-08-14,2022-08-15,2022-08-15,0,18
24234282200000894435064,2022-07-26,2022-08-16,2022-08-16,2022-08-16,0,21
24234282199000877936586,2022-07-24,2022-08-15,2022-08-15,2022-08-15,0,22
24234282200000883888992,2022-07-30,2022-08-16,2022-08-16,2022-08-16,0,17
24234282175000592940010,2022-08-04,2022-08-06,2022-08-08,2022-08-08,0,2
24234282195000821104335,2022-07-17,2022-08-10,2022-08-10,2022-08-10,0,24
24234282195000830194707,2022-07-23,2022-08-11,2022-08-11,2022-08-11,0,19
24234282199000872966778,2022-07-21,2022-08-15,2022-08-15,2022-08-15,0,25
24234282198000869971360,2022-07-30,2022-08-14,2022-08-15,2022-08-15,0,15
24234282204000949934927,2022-07-29,2022-08-20,2022-08-22,2022-08-22,0,22
24234282193000806108428,2022-07-30,2022-08-09,2022-08-09,2022-08-09,0,10
24234282208001008109084,2022-07-31,2022-08-24,2022-08-24,2022-08-24,0,24
24234282191000777122251,2022-07-17,2022-08-07,2022-08-08,2022-08-08,0,21
24234282192000792973265,2022-07-16,2022-08-08,2022-08-08,2022-08-08,0,23
24234282197000849953240,2022-07-21,2022-08-13,2022-08-15,2022-08-15,0,23
24234282192000794528596,2022-07-15,2022-08-08,2022-08-08,2022-08-08,0,24
24234282193000798411327,2022-07-17,2022-08-09,2022-08-09,2022-08-09,0,23
24234282200000888392065,2022-07-28,2022-08-16,2022-08-16,2022-08-16,0,19
24234282205000963902908,2022-07-29,2022-08-21,2022-08-22,2022-08-22,0,23
24234282193000798466149,2022-07-19,2022-08-09,2022-08-09,2022-08-09,0,21
24234282111000240881894,2022-08-04,2022-08-06,2022-08-08,2022-08-08,0,2
24234282204000948774084,2022-07-29,2022-08-20,2022-08-22,2022-08-22,0,22
24234282168000534915673,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282194000811144805,2022-07-20,2022-08-10,2022-08-10,2022-08-10,0,21
24234282201000908070591,2022-07-28,2022-08-17,2022-08-17,2022-08-17,0,20
24234282202000919458024,2022-07-28,2022-08-18,2022-08-18,2022-08-18,0,21
24234282165000508101618,2022-08-02,2022-08-04,2022-08-04,2022-08-04,0,2
24234282192000786333757,2022-07-16,2022-08-08,2022-08-08,2022-08-08,0,23
24234282192000795932177,2022-07-16,2022-08-08,2022-08-08,2022-08-08,0,23
24234282199000875588116,2022-07-24,2022-08-15,2022-08-15,2022-08-15,0,22
24234282199000878181570,2022-07-29,2022-08-15,2022-08-15,2022-08-15,0,17
24234282202000911414116,2022-07-28,2022-08-18,2022-08-18,2022-08-18,0,21
24234282193000808228240,2022-07-28,2022-08-09,2022-08-09,2022-08-09,0,12
24234282197000855563347,2022-07-27,2022-08-13,2022-08-15,2022-08-15,0,17
24234282197000858575280,2022-07-30,2022-08-13,2022-08-15,2022-08-15,0,14
24234282199000880226868,2022-07-26,2022-08-15,2022-08-15,2022-08-15,0,20
24234282194000813555354,2022-07-19,2022-08-10,2022-08-10,2022-08-10,0,22
24234282205000956624964,2022-07-28,2022-08-21,2022-08-22,2022-08-22,0,24
24234282150000404016032,2022-08-03,2022-08-05,2022-08-05,2022-08-05,0,2
24234282193000807150452,2022-07-22,2022-08-09,2022-08-09,2022-08-09,0,18
24234282206000973190519,2022-07-30,2022-08-22,2022-08-22,2022-08-22,0,23
24234282193000808237571,2022-07-25,2022-08-09,2022-08-09,2022-08-09,0,15
24234282202000917516211,2022-07-29,2022-08-18,2022-08-18,2022-08-18,0,20
24234282197000845652952,2022-07-21,2022-08-12,2022-08-12,2022-08-12,0,22
24234282194000811111168,2022-07-23,2022-08-10,2022-08-10,2022-08-10,0,18
24234282197000850300208,2022-07-27,2022-08-13,2022-08-15,2022-08-15,0,17
24234282192000794882365,2022-07-27,2022-08-08,2022-08-08,2022-08-08,0,12
24234282197000845666069,2022-07-21,2022-08-12,2022-08-12,2022-08-12,0,22
24234282205000951543284,2022-07-28,2022-08-20,2022-08-22,2022-08-22,0,23
24234282196000845998422,2022-07-28,2022-08-12,2022-08-12,2022-08-12,0,15
24234282199000871857697,2022-07-24,2022-08-15,2022-08-15,2022-08-15,0,22
24234282199000880684785,2022-07-23,2022-08-15,2022-08-15,2022-08-15,0,23
24234282192000786314880,2022-07-31,2022-08-08,2022-08-08,2022-08-08,0,8
24234282198000861892770,2022-07-27,2022-08-14,2022-08-15,2022-08-15,0,18
24234282196000843484862,2022-07-20,2022-08-12,2022-08-12,2022-08-12,0,23
24234282200000883991291,2022-07-26,2022-08-16,2022-08-16,2022-08-16,0,21
24234282193000804680675,2022-07-20,2022-08-09,2022-08-09,2022-08-09,0,20
24234282194000811006616,2022-07-20,2022-08-10,2022-08-10,2022-08-10,0,21
24234282206000977783988,2022-07-30,2022-08-22,2022-08-22,2022-08-22,0,23
24234282195000823758781,2022-07-30,2022-08-11,2022-08-11,2022-08-11,0,12
24234282200000883976540,2022-07-26,2022-08-16,2022-08-16,2022-08-16,0,21
24234282204000944149356,2022-07-30,2022-08-20,2022-08-22,2022-08-22,0,21
24234282201000904337887,2022-07-30,2022-08-17,2022-08-17,2022-08-17,0,18
24234282192000790776405,2022-07-23,2022-08-08,2022-08-08,2022-08-08,0,16
24234282196000836547188,2022-07-31,2022-08-14,2022-08-15,2022-08-15,0,14
24234282204000950942694,2022-07-30,2022-08-20,2022-08-22,2022-08-22,0,21
24234282206000968750244,2022-07-30,2022-08-22,2022-08-22,2022-08-22,0,23
24234282206000967894191,2022-07-30,2022-08-22,2022-08-22,2022-08-22,0,23
24234282199000881096567,2022-07-22,2022-08-15,2022-08-15,2022-08-15,0,24
24234282156000447204185,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282204000949601591,2022-07-31,2022-08-21,2022-08-22,2022-08-22,0,21
24234282197000849344192,2022-07-21,2022-08-13,2022-08-15,2022-08-15,0,23
24234282197000858043701,2022-07-22,2022-08-13,2022-08-15,2022-08-15,0,22
24234282202000922665516,2022-07-29,2022-08-18,2022-08-18,2022-08-18,0,20
24234282193000798874144,2022-07-19,2022-08-09,2022-08-09,2022-08-09,0,21
24234282205000956656586,2022-07-28,2022-08-21,2022-08-22,2022-08-22,0,24
24234282161000477979311,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282172000569267762,2022-08-09,2022-08-11,2022-08-11,2022-08-11,0,2
24234282197000858841963,2022-07-23,2022-08-13,2022-08-15,2022-08-15,0,21
24234282200000880124540,2022-07-23,2022-08-15,2022-08-15,2022-08-15,0,23
24234282200000891472888,2022-07-27,2022-08-16,2022-08-16,2022-08-16,0,20
24234282203000931114422,2022-07-29,2022-08-19,2022-08-19,2022-08-19,0,21
24234282196000844089686,2022-07-31,2022-08-12,2022-08-12,2022-08-12,0,12
24234282197000849176073,2022-07-30,2022-08-13,2022-08-15,2022-08-15,0,14
24234282171000556676976,2022-08-11,2022-08-13,2022-08-15,2022-08-15,0,2
24234282199000873810645,2022-07-31,2022-08-15,2022-08-15,2022-08-15,0,15
24234282202000921638126,2022-07-31,2022-08-18,2022-08-18,2022-08-18,0,18
24234282197000858930303,2022-07-27,2022-08-13,2022-08-15,2022-08-15,0,17
24234282195000825863829,2022-07-30,2022-08-11,2022-08-11,2022-08-11,0,12
24234282198000862173121,2022-07-27,2022-08-14,2022-08-15,2022-08-15,0,18
24234282199000877397417,2022-07-23,2022-08-15,2022-08-15,2022-08-15,0,23
24234282153000425295554,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282193000808168321,2022-07-30,2022-08-09,2022-08-09,2022-08-09,0,10
24234282196000842830743,2022-07-24,2022-08-12,2022-08-12,2022-08-12,0,19
24234282198000868276951,2022-07-30,2022-08-14,2022-08-15,2022-08-15,0,15
24234282199000881364056,2022-07-24,2022-08-15,2022-08-15,2022-08-15,0,22
24234282192000783724719,2022-07-23,2022-08-07,2022-08-08,2022-08-08,0,15
24234282196000836469532,2022-07-27,2022-08-12,2022-08-12,2022-08-12,0,16
24234282204000942297355,2022-07-30,2022-08-20,2022-08-22,2022-08-22,0,21
24234282198000869290969,2022-07-23,2022-08-14,2022-08-15,2022-08-15,0,22
24234282198000861911612,2022-07-26,2022-08-14,2022-08-15,2022-08-15,0,19
24234282199000880742310,2022-07-28,2022-08-15,2022-08-15,2022-08-15,0,18
24234282200000886174028,2022-07-27,2022-08-16,2022-08-16,2022-08-16,0,20
24234282194000816556904,2022-07-23,2022-08-10,2022-08-10,2022-08-10,0,18
24234282194000817709999,2022-07-26,2022-08-10,2022-08-10,2022-08-10,0,15
24234282197000849397026,2022-07-27,2022-08-13,2022-08-15,2022-08-15,0,17
24234282197000856587592,2022-07-18,2022-08-13,2022-08-15,2022-08-15,0,26
24234282199000875653357,2022-07-21,2022-08-15,2022-08-15,2022-08-15,0,25
24234282200000892786120,2022-07-24,2022-08-16,2022-08-16,2022-08-16,0,23
24234282194000817947334,2022-07-26,2022-08-10,2022-08-10,2022-08-10,0,15
24234282195000824799842,2022-07-20,2022-08-11,2022-08-11,2022-08-11,0,22
24234282196000844809190,2022-07-21,2022-08-12,2022-08-12,2022-08-12,0,22
24234282168000540292596,2022-08-11,2022-08-13,2022-08-15,2022-08-15,0,2
24234282202000911457610,2022-07-28,2022-08-18,2022-08-18,2022-08-18,0,21
24234282206000967753363,2022-07-29,2022-08-22,2022-08-22,2022-08-22,0,24
24234282206000973202819,2022-07-31,2022-08-22,2022-08-22,2022-08-22,0,22
24234282199000869775562,2022-07-26,2022-08-14,2022-08-15,2022-08-15,0,19
24234282200000886387851,2022-07-26,2022-08-16,2022-08-16,2022-08-16,0,21
24234282207000991425987,2022-07-29,2022-08-23,2022-08-23,2022-08-23,0,25
24234282199000877033962,2022-07-22,2022-08-15,2022-08-15,2022-08-15,0,24
24234282201000897339049,2022-07-28,2022-08-17,2022-08-17,2022-08-17,0,20
24234282201000897492285,2022-07-30,2022-08-17,2022-08-17,2022-08-17,0,18
24234282192000791254022,2022-07-26,2022-08-08,2022-08-08,2022-08-08,0,13
24234282195000824328501,2022-07-26,2022-08-11,2022-08-11,2022-08-11,0,16
24234282195000820010608,2022-07-27,2022-08-10,2022-08-10,2022-08-10,0,14
24234282199000877942170,2022-07-27,2022-08-15,2022-08-15,2022-08-15,0,19
24234282201000905758990,2022-07-26,2022-08-17,2022-08-17,2022-08-17,0,22
24234282191000776645369,2022-07-15,2022-08-07,2022-08-08,2022-08-08,0,23
24234282193000804863578,2022-07-25,2022-08-09,2022-08-09,2022-08-09,0,15
24234282203000920832844,2022-07-27,2022-08-18,2022-08-18,2022-08-18,0,22
24234282198000865388205,2022-07-24,2022-08-14,2022-08-15,2022-08-15,0,21
24234282199000876555684,2022-07-30,2022-08-15,2022-08-15,2022-08-15,0,16
24234282192000783821671,2022-07-17,2022-08-07,2022-08-08,2022-08-08,0,21
24234282153000424902333,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282199000877445075,2022-07-30,2022-08-15,2022-08-15,2022-08-15,0,16
24234282192000794528323,2022-07-15,2022-08-08,2022-08-08,2022-08-08,0,24
24234282174000590564045,2022-08-10,2022-08-12,2022-08-12,2022-08-12,0,2
24234282200000883843799,2022-07-23,2022-08-16,2022-08-16,2022-08-16,0,24
24234282202000921168645,2022-07-30,2022-08-18,2022-08-18,2022-08-18,0,19
24234282200000883703217,2022-07-23,2022-08-16,2022-08-16,2022-08-16,0,24
24234282200000888729688,2022-07-22,2022-08-16,2022-08-16,2022-08-16,0,25
24234282172000569398773,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282193000799335079,2022-07-21,2022-08-09,2022-08-09,2022-08-09,0,19
24234282194000811148046,2022-07-29,2022-08-10,2022-08-10,2022-08-10,0,12
24234282200000883980070,2022-07-22,2022-08-16,2022-08-16,2022-08-16,0,25
24234282200000883803405,2022-07-23,2022-08-16,2022-08-16,2022-08-16,0,24
24234282201000907885056,2022-07-28,2022-08-17,2022-08-17,2022-08-17,0,20
24234282199000871833706,2022-07-28,2022-08-15,2022-08-15,2022-08-15,0,18
24234282196000842900660,2022-07-31,2022-08-12,2022-08-12,2022-08-12,0,12
24234282199000879198169,2022-07-27,2022-08-15,2022-08-15,2022-08-15,0,19
24234282207000985310088,2022-07-31,2022-08-23,2022-08-23,2022-08-23,0,23
24234282190000773126042,2022-07-19,2022-08-06,2022-08-08,2022-08-08,0,18
24234282203000928030169,2022-07-29,2022-08-19,2022-08-19,2022-08-19,0,21
24234282192000793112046,2022-07-21,2022-08-08,2022-08-08,2022-08-08,0,18
24234282202000918981646,2022-07-29,2022-08-18,2022-08-18,2022-08-18,0,20
24234282193000804629961,2022-07-21,2022-08-09,2022-08-09,2022-08-09,0,19
24234282195000823684219,2022-07-22,2022-08-11,2022-08-11,2022-08-11,0,20
24234282203000926866960,2022-07-27,2022-08-19,2022-08-19,2022-08-19,0,23
24234282194000820318382,2022-07-20,2022-08-10,2022-08-10,2022-08-10,0,21
24234282197000858573475,2022-07-21,2022-08-13,2022-08-15,2022-08-15,0,23
24234282197000858792729,2022-07-22,2022-08-13,2022-08-15,2022-08-15,0,22
24234282191000782729447,2022-07-17,2022-08-07,2022-08-08,2022-08-08,0,21
24234282191000783595599,2022-07-21,2022-08-07,2022-08-08,2022-08-08,0,17
24234282193000801592154,2022-07-22,2022-08-09,2022-08-09,2022-08-09,0,18
24234282200000884012709,2022-07-27,2022-08-16,2022-08-16,2022-08-16,0,20
24234282203000936829776,2022-07-28,2022-08-19,2022-08-19,2022-08-19,0,22
24234282192000786188136,2022-07-22,2022-08-08,2022-08-08,2022-08-08,0,17
24234282192000788699924,2022-07-16,2022-08-08,2022-08-08,2022-08-08,0,23
24234282199000879356510,2022-07-28,2022-08-15,2022-08-15,2022-08-15,0,18
24234282201000904170403,2022-07-23,2022-08-17,2022-08-17,2022-08-17,0,25
24234282204000951731542,2022-07-31,2022-08-21,2022-08-22,2022-08-22,0,21
24234282209001018328756,2022-07-31,2022-08-25,2022-08-25,2022-08-25,0,25
24234282210001035813191,2022-07-31,2022-08-26,2022-08-26,2022-08-26,0,26
24234282194000807523459,2022-07-19,2022-08-09,2022-08-09,2022-08-09,0,21
24234282199000875252283,2022-07-22,2022-08-15,2022-08-15,2022-08-15,0,24
24234282206000973846375,2022-07-30,2022-08-22,2022-08-22,2022-08-22,0,23
24234282197000851015227,2022-07-23,2022-08-13,2022-08-15,2022-08-15,0,21
24234282200000883791626,2022-07-26,2022-08-16,2022-08-16,2022-08-16,0,21
24234282202000920259890,2022-07-26,2022-08-18,2022-08-18,2022-08-18,0,23
24234282208000996536183,2022-07-30,2022-08-24,2022-08-24,2022-08-24,0,25
24234282195000833316158,2022-07-27,2022-08-11,2022-08-11,2022-08-11,0,15
24234282199000879702168,2022-07-29,2022-08-15,2022-08-15,2022-08-15,0,17
24234282201000908395824,2022-07-28,2022-08-17,2022-08-17,2022-08-17,0,20
24234282193000798410584,2022-07-20,2022-08-09,2022-08-09,2022-08-09,0,20
24234282195000823707283,2022-07-20,2022-08-11,2022-08-11,2022-08-11,0,22
24234282199000875014881,2022-07-27,2022-08-15,2022-08-15,2022-08-15,0,19
24234282195000825388637,2022-07-26,2022-08-11,2022-08-11,2022-08-11,0,16
24234282167000525233707,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282192000789790813,2022-07-22,2022-08-08,2022-08-08,2022-08-08,0,17
24234282166000514528829,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282192000790625982,2022-07-14,2022-08-08,2022-08-08,2022-08-08,0,25
24234282202000915461360,2022-07-27,2022-08-18,2022-08-18,2022-08-18,0,22
24234282193000800917329,2022-07-16,2022-08-09,2022-08-09,2022-08-09,0,24
24234282197000856698738,2022-07-22,2022-08-13,2022-08-15,2022-08-15,0,22
24234282196000845213871,2022-07-30,2022-08-12,2022-08-12,2022-08-12,0,13
24234282195000832007444,2022-07-23,2022-08-11,2022-08-11,2022-08-11,0,19
24234282200000883865396,2022-07-26,2022-08-16,2022-08-16,2022-08-16,0,21
24234282191000778617903,2022-07-27,2022-08-07,2022-08-08,2022-08-08,0,11
24234282193000794872340,2022-07-29,2022-08-08,2022-08-08,2022-08-08,0,10
24234282193000804546793,2022-07-17,2022-08-09,2022-08-09,2022-08-09,0,23
24234282197000857103233,2022-07-23,2022-08-13,2022-08-15,2022-08-15,0,21
24234282199000881310489,2022-07-23,2022-08-15,2022-08-15,2022-08-15,0,23
24234282204000952134027,2022-07-31,2022-08-21,2022-08-22,2022-08-22,0,21
24234282206000967548276,2022-07-30,2022-08-22,2022-08-22,2022-08-22,0,23
24234282192000786213967,2022-07-15,2022-08-08,2022-08-08,2022-08-08,0,24
24234282193000805659207,2022-07-20,2022-08-09,2022-08-09,2022-08-09,0,20
24234282195000829650842,2022-07-26,2022-08-11,2022-08-11,2022-08-11,0,16
24234282198000867972915,2022-07-30,2022-08-14,2022-08-15,2022-08-15,0,15
24234282191000782466180,2022-07-30,2022-08-07,2022-08-08,2022-08-08,0,8
24234282200000883816001,2022-07-26,2022-08-16,2022-08-16,2022-08-16,0,21
24234282205000965052215,2022-07-31,2022-08-21,2022-08-22,2022-08-22,0,21
24234282199000879433293,2022-07-27,2022-08-15,2022-08-15,2022-08-15,0,19
24234282195000820468491,2022-07-27,2022-08-10,2022-08-10,2022-08-10,0,14
24234282197000849419358,2022-07-21,2022-08-13,2022-08-15,2022-08-15,0,23
24234282191000782198254,2022-07-15,2022-08-07,2022-08-08,2022-08-08,0,23
24234282191000783872543,2022-07-14,2022-08-07,2022-08-08,2022-08-08,0,24
24234282200000888273026,2022-07-26,2022-08-16,2022-08-16,2022-08-16,0,21
24234282203000921923253,2022-07-29,2022-08-18,2022-08-18,2022-08-18,0,20
24234282195000824877036,2022-07-26,2022-08-11,2022-08-11,2022-08-11,0,16
24234282199000881438884,2022-07-24,2022-08-15,2022-08-15,2022-08-15,0,22
24234282203000926890481,2022-07-29,2022-08-19,2022-08-19,2022-08-19,0,21
24234282191000781674271,2022-07-20,2022-08-07,2022-08-08,2022-08-08,0,18
24234282192000793473125,2022-07-16,2022-08-08,2022-08-08,2022-08-08,0,23
24234282195000833536383,2022-07-20,2022-08-11,2022-08-11,2022-08-11,0,22
24234282198000867794798,2022-07-26,2022-08-14,2022-08-15,2022-08-15,0,19
24234282195000833804344,2022-07-20,2022-08-11,2022-08-11,2022-08-11,0,22
24234282196000839395437,2022-07-22,2022-08-12,2022-08-12,2022-08-12,0,21
24234282198000869909592,2022-07-23,2022-08-14,2022-08-15,2022-08-15,0,22
24234282192000795222124,2022-07-17,2022-08-08,2022-08-08,2022-08-08,0,22
24234282198000858943826,2022-07-29,2022-08-13,2022-08-15,2022-08-15,0,15
24234282197000849253955,2022-07-29,2022-08-13,2022-08-15,2022-08-15,0,15
24234282202000916878893,2022-07-29,2022-08-18,2022-08-18,2022-08-18,0,20
24234282191000777023343,2022-07-27,2022-08-07,2022-08-08,2022-08-08,0,11
24234282191000782921804,2022-07-15,2022-08-07,2022-08-08,2022-08-08,0,23
24234282191000772869534,2022-07-22,2022-08-07,2022-08-08,2022-08-08,0,16
24234282195000823870552,2022-07-22,2022-08-11,2022-08-11,2022-08-11,0,20
24234282199000872942373,2022-07-26,2022-08-15,2022-08-15,2022-08-15,0,20
24234282200000884081373,2022-07-23,2022-08-16,2022-08-16,2022-08-16,0,24
24234282195000823802407,2022-07-31,2022-08-11,2022-08-11,2022-08-11,0,11
24234282207000983590244,2022-07-31,2022-08-23,2022-08-23,2022-08-23,0,23
24234282200000880161799,2022-07-23,2022-08-15,2022-08-15,2022-08-15,0,23
24234282206000978090235,2022-07-31,2022-08-22,2022-08-22,2022-08-22,0,22
24234282173000578985700,2022-08-05,2022-08-07,2022-08-08,2022-08-08,0,2
24234282201000897140066,2022-07-30,2022-08-17,2022-08-17,2022-08-17,0,18
24234282192000792292005,2022-07-24,2022-08-08,2022-08-08,2022-08-08,0,15
24234282192000793004516,2022-07-19,2022-08-08,2022-08-08,2022-08-08,0,20
24234282199000881307709,2022-07-24,2022-08-15,2022-08-15,2022-08-15,0,22
24234282194000817041005,2022-07-23,2022-08-10,2022-08-10,2022-08-10,0,18
24234282169000548920692,2022-08-05,2022-08-07,2022-08-08,2022-08-08,0,2
24234282193000795057636,2022-07-23,2022-08-08,2022-08-08,2022-08-08,0,16
24234282197000845895874,2022-07-23,2022-08-12,2022-08-12,2022-08-12,0,20
24234282175000592997192,2022-08-13,2022-08-15,2022-08-15,2022-08-15,0,2
24234282204000941784213,2022-07-30,2022-08-20,2022-08-22,2022-08-22,0,21
24234282205000960789753,2022-07-30,2022-08-21,2022-08-22,2022-08-22,0,22
24234282196000842432383,2022-07-30,2022-08-12,2022-08-12,2022-08-12,0,13
24234282205000955936450,2022-07-27,2022-08-21,2022-08-22,2022-08-22,0,25
24234282199000880960839,2022-07-22,2022-08-15,2022-08-15,2022-08-15,0,24
24234282167000524763332,2022-08-15,2022-08-17,2022-08-17,2022-08-17,0,2
24234282191000777055311,2022-07-15,2022-08-07,2022-08-08,2022-08-08,0,23
24234282192000795464908,2022-07-19,2022-08-08,2022-08-08,2022-08-08,0,20
24234282196000845419023,2022-07-20,2022-08-12,2022-08-12,2022-08-12,0,23
24234282142000358688365,2022-08-04,2022-08-06,2022-08-08,2022-08-08,0,2
24234282192000787508084,2022-07-20,2022-08-08,2022-08-08,2022-08-08,0,19
24234282198000861567364,2022-07-22,2022-08-14,2022-08-15,2022-08-15,0,23
